baud_sel,baud_rate,jitter_permille,jitter_percent,nominal_bit_ns,jitter_ns,short_bit_ns,long_bit_ns,short_baud_rate,long_baud_rate,short_baud_error_percent,long_baud_error_percent,passed,xsim_returncode,sim_wall_time_s,failure_reason
2,19200,460,46.0,52083.333333333336,23958.333333333336,28125.0,76041.66666666667,35555.555555555555,13150.684931506848,85.18518518518519,-31.506849315068497,0,0,2.486055741959717,Fatal: [626205000][UART_TB][FATAL] UART APB wrapper directed test failed
2,19200,470,47.0,52083.333333333336,24479.166666666668,27604.166666666668,76562.5,36226.41509433962,13061.224489795919,88.67924528301887,-31.97278911564626,0,0,2.5893039840157144,Fatal: [626205000][UART_TB][FATAL] UART APB wrapper directed test failed
2,19200,480,48.0,52083.333333333336,25000.0,27083.333333333336,77083.33333333334,36923.07692307692,12972.972972972972,92.3076923076923,-32.43243243243244,0,0,2.5275810409802943,Fatal: [626195000][UART_TB][FATAL] UART APB wrapper directed test failed
2,19200,490,49.0,52083.333333333336,25520.833333333336,26562.5,77604.16666666667,37647.05882352941,12885.906040268455,96.07843137254903,-32.885906040268466,0,0,2.525353492994327,Fatal: [626205000][UART_TB][FATAL] UART APB wrapper directed test failed
2,19200,500,50.0,52083.333333333336,26041.666666666668,26041.666666666668,78125.0,38400.0,12800.0,100.0,-33.333333333333336,0,0,2.5898516850429587,Fatal: [626205000][UART_TB][FATAL] UART APB wrapper directed test failed
3,38400,0,0.0,26041.666666666668,0.0,26041.666666666668,26041.666666666668,38400.0,38400.0,0.0,0.0,1,0,2.6106585699599236,
3,38400,10,1.0,26041.666666666668,260.4166666666667,25781.25,26302.083333333336,38787.878787878784,38019.80198019802,1.0101010101009944,-0.990099009900991,1,0,2.4107558100367896,
3,38400,20,2.0,26041.666666666668,520.8333333333334,25520.833333333336,26562.5,39183.67346938775,37647.05882352941,2.0408163265305923,-1.9607843137254832,1,0,2.45790100103477,
3,38400,30,3.0,26041.666666666668,781.25,25260.416666666668,26822.916666666668,39587.62886597938,37281.55339805825,3.092783505154628,-2.912621359223311,1,0,2.2986029780004174,
3,38400,40,4.0,26041.666666666668,1041.6666666666667,25000.0,27083.333333333336,40000.0,36923.07692307692,4.166666666666674,-3.8461538461538436,1,0,2.3704965980141424,
3,38400,50,5.0,26041.666666666668,1302.0833333333335,24739.583333333336,27343.75,40421.05263157895,36571.42857142857,5.263157894736836,-4.761904761904756,1,0,2.38898920401698,
3,38400,60,6.0,26041.666666666668,1562.5,24479.166666666668,27604.166666666668,40851.063829787236,36226.41509433962,6.382978723404253,-5.660377358490565,1,0,2.4886037500109524,
3,38400,70,7.0,26041.666666666668,1822.9166666666667,24218.75,27864.583333333336,41290.32258064516,35887.85046728972,7.526881720430101,-6.542056074766355,1,0,2.38353533501504,
3,38400,80,8.0,26041.666666666668,2083.3333333333335,23958.333333333336,28125.0,41739.13043478261,35555.555555555555,8.695652173913038,-7.4074074074074066,1,0,2.4389273329870775,
3,38400,90,9.0,26041.666666666668,2343.75,23697.916666666668,28385.416666666668,42197.80219780219,35229.35779816514,9.890109890109876,-8.25688073394495,1,0,2.4997414730023593,
3,38400,100,10.0,26041.666666666668,2604.166666666667,23437.5,28645.833333333336,42666.666666666664,34909.090909090904,11.111111111111093,-9.090909090909104,1,0,2.5920257669640705,
3,38400,110,11.0,26041.666666666668,2864.5833333333335,23177.083333333336,28906.25,43146.06741573033,34594.59459459459,12.35955056179774,-9.909909909909908,1,0,2.458563534950372,
3,38400,120,12.0,26041.666666666668,3125.0,22916.666666666668,29166.666666666668,43636.36363636363,34285.71428571428,13.636363636363624,-10.71428571428572,1,0,2.526608865009621,
3,38400,130,13.0,26041.666666666668,3385.416666666667,22656.25,29427.083333333336,44137.93103448276,33982.30088495575,14.942528735632198,-11.504424778761058,1,0,2.491596075007692,
3,38400,140,14.0,26041.666666666668,3645.8333333333335,22395.833333333336,29687.5,44651.16279069767,33684.21052631579,16.279069767441847,-12.28070175438597,1,0,2.5501186390174553,
3,38400,150,15.0,26041.666666666668,3906.25,22135.416666666668,29947.916666666668,45176.470588235294,33391.30434782609,17.647058823529417,-13.043478260869568,1,0,2.4160884139710106,
3,38400,160,16.0,26041.666666666668,4166.666666666667,21875.0,30208.333333333336,45714.28571428572,33103.448275862065,19.047619047619047,-13.793103448275868,1,0,2.4209159900201485,
3,38400,170,17.0,26041.666666666668,4427.083333333334,21614.583333333336,30468.75,46265.06024096385,32820.51282051282,20.48192771084336,-14.529914529914533,1,0,2.3728083620080724,
3,38400,180,18.0,26041.666666666668,4687.5,21354.166666666668,30729.166666666668,46829.26829268292,32542.372881355932,21.95121951219512,-15.254237288135597,1,0,2.418650463980157,
3,38400,190,19.0,26041.666666666668,4947.916666666667,21093.75,30989.583333333336,47407.40740740741,32268.90756302521,23.456790123456784,-15.96638655462186,1,0,2.372296101995744,
3,38400,200,20.0,26041.666666666668,5208.333333333334,20833.333333333336,31250.0,47999.99999999999,32000.0,24.99999999999998,-16.666666666666664,1,0,2.3643300399999134,
3,38400,210,21.0,26041.666666666668,5468.75,20572.916666666668,31510.416666666668,48607.59493670886,31735.537190082643,26.582278481012665,-17.355371900826455,1,0,2.3639687320101075,
3,38400,220,22.0,26041.666666666668,5729.166666666667,20312.5,31770.833333333336,49230.769230769234,31475.40983606557,28.205128205128215,-18.032786885245912,1,0,2.4864693779964,
3,38400,230,23.0,26041.666666666668,5989.583333333334,20052.083333333336,32031.25,49870.129870129866,31219.51219512195,29.87012987012987,-18.699186991869922,1,0,2.446715875994414,
3,38400,240,24.0,26041.666666666668,6250.0,19791.666666666668,32291.666666666668,50526.31578947368,30967.74193548387,31.57894736842104,-19.354838709677413,1,0,2.5134934259695,
3,38400,250,25.0,26041.666666666668,6510.416666666667,19531.25,32552.083333333336,51200.0,30719.999999999996,33.33333333333333,-20.000000000000007,1,0,2.484738359984476,
3,38400,260,26.0,26041.666666666668,6770.833333333334,19270.833333333336,32812.5,51891.891891891886,30476.190476190477,35.13513513513511,-20.63492063492063,1,0,2.610142400022596,
3,38400,270,27.0,26041.666666666668,7031.25,19010.416666666668,33072.91666666667,52602.739726027394,30236.220472440942,36.98630136986301,-21.259842519685044,1,0,2.4799637150135823,
3,38400,280,28.0,26041.666666666668,7291.666666666667,18750.0,33333.333333333336,53333.333333333336,29999.999999999996,38.88888888888891,-21.87500000000001,1,0,2.460628465982154,
3,38400,290,29.0,26041.666666666668,7552.083333333334,18489.583333333336,33593.75,54084.507042253514,29767.441860465115,40.8450704225352,-22.480620155038768,1,0,2.3036839939886704,
3,38400,300,30.0,26041.666666666668,7812.5,18229.166666666668,33854.16666666667,54857.142857142855,29538.461538461535,42.85714285714286,-23.076923076923084,1,0,2.370121965010185,
3,38400,310,31.0,26041.666666666668,8072.916666666667,17968.75,34114.583333333336,55652.17391304348,29312.97709923664,44.927536231884055,-23.664122137404586,1,0,2.418507664988283,
3,38400,320,32.0,26041.666666666668,8333.333333333334,17708.333333333336,34375.0,56470.58823529411,29090.909090909092,47.058823529411754,-24.242424242424242,1,0,2.4105502660386264,
3,38400,330,33.0,26041.666666666668,8593.75,17447.916666666668,34635.41666666667,57313.432835820895,28872.180451127817,49.25373134328359,-24.812030075187973,1,0,2.422917471965775,
3,38400,340,34.0,26041.666666666668,8854.166666666668,17187.5,34895.833333333336,58181.818181818184,28656.716417910447,51.515151515151516,-25.373134328358205,1,0,2.4991277829976752,
3,38400,350,35.0,26041.666666666668,9114.583333333334,16927.083333333336,35156.25,59076.92307692307,28444.444444444445,53.84615384615383,-25.92592592592592,1,0,2.4659856489743106,
3,38400,360,36.0,26041.666666666668,9375.0,16666.666666666668,35416.66666666667,59999.99999999999,28235.294117647056,56.24999999999998,-26.470588235294123,1,0,2.521739792020526,
3,38400,370,37.0,26041.666666666668,9635.416666666668,16406.25,35677.083333333336,60952.380952380954,28029.197080291968,58.73015873015874,-27.007299270073005,1,0,2.458459099056199,
3,38400,380,38.0,26041.666666666668,9895.833333333334,16145.833333333334,35937.5,61935.48387096774,27826.08695652174,61.290322580645174,-27.536231884057973,1,0,2.538881307002157,
3,38400,390,39.0,26041.666666666668,10156.25,15885.416666666668,36197.91666666667,62950.81967213114,27625.899280575537,63.934426229508176,-28.057553956834536,1,0,2.4935685619711876,
3,38400,400,40.0,26041.666666666668,10416.666666666668,15625.0,36458.333333333336,64000.0,27428.571428571428,66.66666666666667,-28.57142857142857,1,0,2.519921851984691,
3,38400,410,41.0,26041.666666666668,10677.083333333334,15364.583333333334,36718.75,65084.745762711864,27234.042553191488,69.4915254237288,-29.078014184397173,1,0,2.412434961006511,
3,38400,420,42.0,26041.666666666668,10937.5,15104.166666666668,36979.16666666667,66206.89655172413,27042.253521126757,72.41379310344827,-29.5774647887324,1,0,2.4518571920343675,
3,38400,430,43.0,26041.666666666668,11197.916666666668,14843.75,37239.583333333336,67368.42105263157,26853.146853146853,75.43859649122805,-30.069930069930074,1,0,2.4125830529956147,
3,38400,440,44.0,26041.666666666668,11458.333333333334,14583.333333333334,37500.0,68571.42857142857,26666.666666666668,78.57142857142856,-30.555555555555546,0,0,2.5336106379982084,Fatal: [313695000][UART_TB][FATAL] UART APB wrapper directed test failed
3,38400,450,45.0,26041.666666666668,11718.75,14322.916666666668,37760.41666666667,69818.18181818181,26482.758620689652,81.81818181818178,-31.034482758620697,0,0,5.820921077975072,Fatal: [313705000][UART_TB][FATAL] UART APB wrapper directed test failed
3,38400,460,46.0,26041.666666666668,11979.166666666668,14062.5,38020.833333333336,71111.11111111111,26301.369863013697,85.18518518518519,-31.506849315068497,0,0,2.5153501470340416,Fatal: [313695000][UART_TB][FATAL] UART APB wrapper directed test failed
3,38400,470,47.0,26041.666666666668,12239.583333333334,13802.083333333334,38281.25,72452.83018867925,26122.448979591838,88.67924528301887,-31.97278911564626,0,0,2.4167438030126505,Fatal: [313695000][UART_TB][FATAL] UART APB wrapper directed test failed
3,38400,480,48.0,26041.666666666668,12500.0,13541.666666666668,38541.66666666667,73846.15384615384,25945.945945945943,92.3076923076923,-32.43243243243244,0,0,2.500633282994386,Fatal: [313705000][UART_TB][FATAL] UART APB wrapper directed test failed
3,38400,490,49.0,26041.666666666668,12760.416666666668,13281.25,38802.083333333336,75294.11764705883,25771.81208053691,96.07843137254903,-32.885906040268466,0,0,2.4018146760063246,Fatal: [313695000][UART_TB][FATAL] UART APB wrapper directed test failed
3,38400,500,50.0,26041.666666666668,13020.833333333334,13020.833333333334,39062.5,76800.0,25600.0,100.0,-33.333333333333336,0,0,2.5016579370130785,Fatal: [313695000][UART_TB][FATAL] UART APB wrapper directed test failed
4,57600,0,0.0,17361.11111111111,0.0,17361.11111111111,17361.11111111111,57600.00000000001,57600.00000000001,2.220446049250313e-14,2.220446049250313e-14,1,0,2.410966493014712,
4,57600,10,1.0,17361.11111111111,173.6111111111111,17187.5,17534.72222222222,58181.818181818184,57029.70297029704,1.0101010101010166,-0.9900990099009688,1,0,2.4781900870148093,
4,57600,20,2.0,17361.11111111111,347.2222222222222,17013.888888888887,17708.333333333332,58775.51020408164,56470.58823529412,2.0408163265306367,-1.9607843137254832,1,0,2.4761233769822866,
4,57600,30,3.0,17361.11111111111,520.8333333333333,16840.277777777777,17881.94444444444,59381.443298969076,55922.33009708739,3.0927835051546504,-2.9126213592232775,1,0,2.407433805987239,
4,57600,40,4.0,17361.11111111111,694.4444444444443,16666.666666666664,18055.555555555555,60000.00000000001,55384.61538461539,4.166666666666674,-3.8461538461538325,1,0,2.4167519899783656,
4,57600,50,5.0,17361.11111111111,868.0555555555555,16493.055555555555,18229.166666666664,60631.57894736843,54857.14285714286,5.2631578947368585,-4.761904761904756,1,0,2.512853428022936,
4,57600,60,6.0,17361.11111111111,1041.6666666666665,16319.444444444443,18402.777777777777,61276.59574468085,54339.622641509435,6.382978723404253,-5.660377358490565,1,0,2.474593887978699,
4,57600,70,7.0,17361.11111111111,1215.2777777777778,16145.833333333332,18576.388888888887,61935.48387096775,53831.77570093459,7.526881720430123,-6.542056074766345,1,0,2.4874627179815434,
4,57600,80,8.0,17361.11111111111,1388.8888888888887,15972.22222222222,18750.0,62608.69565217392,53333.333333333336,8.69565217391306,-7.4074074074074066,1,0,2.4193702510092407,
4,57600,90,9.0,17361.11111111111,1562.4999999999998,15798.61111111111,18923.61111111111,63296.7032967033,52844.03669724771,9.8901098901099,-8.256880733944937,1,0,2.482151531963609,
4,57600,100,10.0,17361.11111111111,1736.111111111111,15624.999999999998,19097.22222222222,64000.00000000001,52363.636363636375,11.111111111111116,-9.090909090909072,1,0,2.3968159270007163,
4,57600,110,11.0,17361.11111111111,1909.722222222222,15451.388888888887,19270.833333333332,64719.101123595516,51891.89189189189,12.35955056179776,-9.909909909909908,1,0,2.5047153729829006,
4,57600,120,12.0,17361.11111111111,2083.333333333333,15277.777777777777,19444.44444444444,65454.545454545456,51428.571428571435,13.636363636363647,-10.714285714285698,1,0,2.416996917047072,
4,57600,130,13.0,17361.11111111111,2256.944444444444,15104.166666666666,19618.055555555555,66206.89655172414,50973.45132743363,14.942528735632198,-11.504424778761058,1,0,2.4673939860076644,
4,57600,140,14.0,17361.11111111111,2430.5555555555557,14930.555555555555,19791.666666666664,66976.74418604652,50526.31578947369,16.279069767441868,-12.280701754385959,1,0,2.442365011025686,
4,57600,150,15.0,17361.11111111111,2604.1666666666665,14756.944444444443,19965.277777777777,67764.70588235295,50086.95652173913,17.647058823529438,-13.043478260869568,1,0,2.4189243800356053,
4,57600,160,16.0,17361.11111111111,2777.7777777777774,14583.333333333332,20138.888888888887,68571.42857142858,49655.17241379311,19.04761904761907,-13.793103448275856,1,0,2.386473150982056,
4,57600,170,17.0,17361.11111111111,2951.3888888888887,14409.72222222222,20312.5,69397.5903614458,49230.769230769234,20.481927710843383,-14.529914529914523,1,0,2.480279453971889,
4,57600,180,18.0,17361.11111111111,3124.9999999999995,14236.11111111111,20486.11111111111,70243.9024390244,48813.5593220339,21.95121951219514,-15.254237288135586,1,0,2.4193614730029367,
4,57600,190,19.0,17361.11111111111,3298.611111111111,14062.499999999998,20659.72222222222,71111.11111111112,48403.36134453782,23.456790123456805,-15.966386554621836,1,0,2.4861885369755328,
4,57600,200,20.0,17361.11111111111,3472.222222222222,13888.888888888887,20833.333333333332,72000.00000000001,48000.0,25.00000000000002,-16.666666666666664,1,0,2.4260347730014473,
4,57600,210,21.0,17361.11111111111,3645.833333333333,13715.277777777777,21006.94444444444,72911.39240506329,47603.30578512397,26.582278481012665,-17.355371900826434,1,0,2.4948235329939052,
4,57600,220,22.0,17361.11111111111,3819.444444444444,13541.666666666666,21180.555555555555,73846.15384615384,47213.114754098366,28.205128205128194,-18.032786885245887,1,0,2.4164339510025457,
4,57600,230,23.0,17361.11111111111,3993.055555555555,13368.055555555555,21354.166666666664,74805.19480519481,46829.26829268293,29.87012987012989,-18.699186991869908,1,0,2.4680140950367786,
4,57600,240,24.0,17361.11111111111,4166.666666666666,13194.444444444443,21527.777777777774,75789.47368421053,46451.61290322582,31.578947368421062,-19.354838709677402,1,0,2.4222984589869156,
4,57600,250,25.0,17361.11111111111,4340.277777777777,13020.833333333332,21701.388888888887,76800.0,46080.00000000001,33.33333333333333,-19.999999999999986,1,0,2.479836536978837,
4,57600,260,26.0,17361.11111111111,4513.888888888888,12847.222222222223,21874.999999999996,77837.83783783784,45714.285714285725,35.13513513513513,-20.63492063492062,1,0,2.428133938985411,
4,57600,270,27.0,17361.11111111111,4687.5,12673.61111111111,22048.61111111111,78904.10958904111,45354.33070866142,36.98630136986303,-21.259842519685034,1,0,2.4085558829829097,
4,57600,280,28.0,17361.11111111111,4861.111111111111,12499.999999999998,22222.22222222222,80000.00000000001,45000.00000000001,38.88888888888891,-21.87499999999999,1,0,2.4289550310350023,
4,57600,290,29.0,17361.11111111111,5034.722222222222,12326.388888888887,22395.833333333332,81126.76056338029,44651.16279069768,40.84507042253522,-22.480620155038757,1,0,2.504738349991385,
4,57600,300,30.0,17361.11111111111,5208.333333333333,12152.777777777777,22569.44444444444,82285.71428571429,44307.69230769231,42.85714285714286,-23.076923076923073,1,0,2.412139769003261,
4,57600,310,31.0,17361.11111111111,5381.944444444444,11979.166666666664,22743.055555555555,83478.26086956523,43969.465648854966,44.927536231884076,-23.664122137404576,1,0,2.486824382969644,
4,57600,320,32.0,17361.11111111111,5555.555555555555,11805.555555555555,22916.666666666664,84705.88235294119,43636.36363636364,47.0588235294118,-24.24242424242423,1,0,2.402836533030495,
4,57600,330,33.0,17361.11111111111,5729.166666666666,11631.944444444443,23090.277777777774,85970.14925373135,43308.27067669174,49.25373134328359,-24.812030075187952,1,0,2.483464171004016,
4,57600,340,34.0,17361.11111111111,5902.777777777777,11458.333333333332,23263.888888888887,87272.72727272728,42985.07462686567,51.51515151515154,-25.373134328358205,1,0,2.4167570080026053,
4,57600,350,35.0,17361.11111111111,6076.388888888888,11284.722222222223,23437.499999999996,88615.38461538461,42666.66666666667,53.84615384615383,-25.92592592592592,1,0,2.4247624700074084,
4,57600,360,36.0,17361.11111111111,6249.999999999999,11111.11111111111,23611.11111111111,90000.00000000001,42352.941176470595,56.25000000000002,-26.4705882352941,1,0,2.41264285199577,
4,57600,370,37.0,17361.11111111111,6423.61111111111,10937.5,23784.72222222222,91428.57142857143,42043.79562043796,58.73015873015874,-27.00729927007299,1,0,2.476972537988331,
4,57600,380,38.0,17361.11111111111,6597.222222222222,10763.888888888887,23958.333333333332,92903.22580645164,41739.13043478261,61.290322580645196,-27.536231884057973,1,0,2.4463750849827193,
4,57600,390,39.0,17361.11111111111,6770.833333333333,10590.277777777777,24131.94444444444,94426.22950819673,41438.84892086331,63.934426229508226,-28.057553956834525,1,0,2.4320472240215167,
4,57600,400,40.0,17361.11111111111,6944.444444444444,10416.666666666664,24305.555555555555,96000.00000000003,41142.857142857145,66.66666666666671,-28.57142857142857,1,0,2.4389186180196702,
4,57600,410,41.0,17361.11111111111,7118.055555555555,10243.055555555555,24479.166666666664,97627.1186440678,40851.063829787236,69.49152542372883,-29.078014184397162,1,0,2.4767584579531103,
4,57600,420,42.0,17361.11111111111,7291.666666666666,10069.444444444443,24652.777777777774,99310.34482758622,40563.380281690144,72.41379310344828,-29.57746478873239,1,0,2.396094987052493,
4,57600,430,43.0,17361.11111111111,7465.277777777777,9895.833333333332,24826.388888888887,101052.63157894737,40279.720279720284,75.43859649122808,-30.069930069930063,1,0,2.4695783209754154,
4,57600,440,44.0,17361.11111111111,7638.888888888888,9722.222222222223,24999.999999999996,102857.14285714286,40000.00000000001,78.57142857142856,-30.555555555555546,1,0,2.432018688006792,
4,57600,450,45.0,17361.11111111111,7812.499999999999,9548.61111111111,25173.61111111111,104727.27272727275,39724.137931034486,81.81818181818186,-31.034482758620683,0,0,2.46923126000911,Fatal: [209535000][UART_TB][FATAL] UART APB wrapper directed test failed
4,57600,460,46.0,17361.11111111111,7986.11111111111,9375.0,25347.22222222222,106666.66666666667,39452.054794520554,85.18518518518519,-31.506849315068486,0,0,2.416410191974137,Fatal: [209535000][UART_TB][FATAL] UART APB wrapper directed test failed
4,57600,470,47.0,17361.11111111111,8159.722222222221,9201.388888888889,25520.83333333333,108679.24528301887,39183.673469387766,88.67924528301887,-31.97278911564624,0,0,2.503686941054184,Fatal: [209535000][UART_TB][FATAL] UART APB wrapper directed test failed
4,57600,480,48.0,17361.11111111111,8333.333333333332,9027.777777777777,25694.44444444444,110769.23076923078,38918.91891891892,92.30769230769234,-32.432432432432435,0,0,2.4311807829653844,Fatal: [209535000][UART_TB][FATAL] UART APB wrapper directed test failed
4,57600,490,49.0,17361.11111111111,8506.944444444443,8854.166666666666,25868.055555555555,112941.17647058824,38657.71812080537,96.07843137254903,-32.88590604026845,0,0,2.4791859519900754,Fatal: [209535000][UART_TB][FATAL] UART APB wrapper directed test failed
4,57600,500,50.0,17361.11111111111,8680.555555555555,8680.555555555555,26041.666666666664,115200.00000000001,38400.0,100.00000000000004,-33.333333333333336,0,0,2.4031565010081977,Fatal: [209535000][UART_TB][FATAL] UART APB wrapper directed test failed
5,115200,0,0.0,8680.555555555555,0.0,8680.555555555555,8680.555555555555,115200.00000000001,115200.00000000001,2.220446049250313e-14,2.220446049250313e-14,1,0,2.4061558130197227,
5,115200,10,1.0,8680.555555555555,86.80555555555554,8593.75,8767.36111111111,116363.63636363637,114059.40594059408,1.0101010101010166,-0.9900990099009688,1,0,2.406352871970739,
5,115200,20,2.0,8680.555555555555,173.6111111111111,8506.944444444443,8854.166666666666,117551.02040816328,112941.17647058824,2.0408163265306367,-1.9607843137254832,1,0,2.560264214000199,
5,115200,30,3.0,8680.555555555555,260.41666666666663,8420.138888888889,8940.97222222222,118762.88659793815,111844.66019417478,3.0927835051546504,-2.9126213592232775,1,0,2.4575156720238738,
5,115200,40,4.0,8680.555555555555,347.2222222222222,8333.333333333332,9027.777777777777,120000.00000000001,110769.23076923078,4.166666666666674,-3.8461538461538325,1,0,2.478128849994391,
5,115200,50,5.0,8680.555555555555,434.02777777777777,8246.527777777777,9114.583333333332,121263.15789473685,109714.28571428572,5.2631578947368585,-4.761904761904756,1,0,2.4109929359983653,
5,115200,60,6.0,8680.555555555555,520.8333333333333,8159.722222222222,9201.388888888889,122553.1914893617,108679.24528301887,6.382978723404253,-5.660377358490565,1,0,2.4694860390154645,
5,115200,70,7.0,8680.555555555555,607.6388888888889,8072.916666666666,9288.194444444443,123870.9677419355,107663.55140186918,7.526881720430123,-6.542056074766345,1,0,2.411172372987494,
5,115200,80,8.0,8680.555555555555,694.4444444444443,7986.11111111111,9375.0,125217.39130434784,106666.66666666667,8.69565217391306,-7.4074074074074066,1,0,2.470040579966735,
5,115200,90,9.0,8680.555555555555,781.2499999999999,7899.305555555555,9461.805555555555,126593.4065934066,105688.07339449543,9.8901098901099,-8.256880733944937,1,0,2.4374225459760055,
5,115200,100,10.0,8680.555555555555,868.0555555555555,7812.499999999999,9548.61111111111,128000.00000000001,104727.27272727275,11.111111111111116,-9.090909090909072,1,0,2.4637696289573796,
5,115200,110,11.0,8680.555555555555,954.861111111111,7725.694444444443,9635.416666666666,129438.20224719103,103783.78378378379,12.35955056179776,-9.909909909909908,1,0,2.4020229390007444,
5,115200,120,12.0,8680.555555555555,1041.6666666666665,7638.888888888889,9722.22222222222,130909.09090909091,102857.14285714287,13.636363636363647,-10.714285714285698,1,0,2.4540058780112304,
5,115200,130,13.0,8680.555555555555,1128.472222222222,7552.083333333333,9809.027777777777,132413.7931034483,101946.90265486726,14.942528735632198,-11.504424778761058,1,0,2.3953366380301304,
5,115200,140,14.0,8680.555555555555,1215.2777777777778,7465.277777777777,9895.833333333332,133953.48837209304,101052.63157894737,16.279069767441868,-12.280701754385959,1,0,2.4815897790249437,
5,115200,150,15.0,8680.555555555555,1302.0833333333333,7378.472222222222,9982.638888888889,135529.4117647059,100173.91304347826,17.647058823529438,-13.043478260869568,1,0,2.4060773090459406,
5,115200,160,16.0,8680.555555555555,1388.8888888888887,7291.666666666666,10069.444444444443,137142.85714285716,99310.34482758622,19.04761904761907,-13.793103448275856,1,0,2.4652426530374214,
5,115200,170,17.0,8680.555555555555,1475.6944444444443,7204.86111111111,10156.25,138795.1807228916,98461.53846153847,20.481927710843383,-14.529914529914523,1,0,2.4220673509989865,
5,115200,180,18.0,8680.555555555555,1562.4999999999998,7118.055555555555,10243.055555555555,140487.8048780488,97627.1186440678,21.95121951219514,-15.254237288135586,1,0,2.4765655570081435,
5,115200,190,19.0,8680.555555555555,1649.3055555555554,7031.249999999999,10329.86111111111,142222.22222222225,96806.72268907564,23.456790123456805,-15.966386554621836,1,0,2.408685693051666,
5,115200,200,20.0,8680.555555555555,1736.111111111111,6944.444444444443,10416.666666666666,144000.00000000003,96000.0,25.00000000000002,-16.666666666666664,1,0,2.48836121999193,
5,115200,210,21.0,8680.555555555555,1822.9166666666665,6857.638888888889,10503.47222222222,145822.78481012658,95206.61157024794,26.582278481012665,-17.355371900826434,1,0,2.4177642600261606,
5,115200,220,22.0,8680.555555555555,1909.722222222222,6770.833333333333,10590.277777777777,147692.3076923077,94426.22950819673,28.205128205128194,-18.032786885245887,1,0,2.419932853023056,
5,115200,230,23.0,8680.555555555555,1996.5277777777776,6684.027777777777,10677.083333333332,149610.38961038963,93658.53658536586,29.87012987012989,-18.699186991869908,1,0,2.3802438910352066,
5,115200,240,24.0,8680.555555555555,2083.333333333333,6597.222222222222,10763.888888888887,151578.94736842107,92903.22580645164,31.578947368421062,-19.354838709677402,1,0,2.4456671020016074,
5,115200,250,25.0,8680.555555555555,2170.1388888888887,6510.416666666666,10850.694444444443,153600.0,92160.00000000001,33.33333333333333,-19.999999999999986,1,0,2.433736650971696,
5,115200,260,26.0,8680.555555555555,2256.944444444444,6423.611111111111,10937.499999999998,155675.67567567568,91428.57142857145,35.13513513513513,-20.63492063492062,1,0,2.45051637198776,
5,115200,270,27.0,8680.555555555555,2343.75,6336.805555555555,11024.305555555555,157808.21917808222,90708.66141732284,36.98630136986303,-21.259842519685034,1,0,2.396822610986419,
5,115200,280,28.0,8680.555555555555,2430.5555555555557,6249.999999999999,11111.11111111111,160000.00000000003,90000.00000000001,38.88888888888891,-21.87499999999999,1,0,2.4703028349904343,
5,115200,290,29.0,8680.555555555555,2517.361111111111,6163.194444444443,11197.916666666666,162253.52112676058,89302.32558139536,40.84507042253522,-22.480620155038757,1,0,2.3881346010020934,
5,115200,300,30.0,8680.555555555555,2604.1666666666665,6076.388888888889,11284.72222222222,164571.42857142858,88615.38461538462,42.85714285714286,-23.076923076923073,1,0,2.4725515169557184,
5,115200,310,31.0,8680.555555555555,2690.972222222222,5989.583333333332,11371.527777777777,166956.52173913046,87938.93129770993,44.927536231884076,-23.664122137404576,1,0,2.3969511100440286,
5,115200,320,32.0,8680.555555555555,2777.7777777777774,5902.777777777777,11458.333333333332,169411.76470588238,87272.72727272728,47.0588235294118,-24.24242424242423,1,0,2.446794521994889,
5,115200,330,33.0,8680.555555555555,2864.583333333333,5815.972222222222,11545.138888888887,171940.2985074627,86616.54135338348,49.25373134328359,-24.812030075187952,1,0,2.402206016005948,
5,115200,340,34.0,8680.555555555555,2951.3888888888887,5729.166666666666,11631.944444444443,174545.45454545456,85970.14925373135,51.51515151515154,-25.373134328358205,1,0,2.404144558997359,
5,115200,350,35.0,8680.555555555555,3038.194444444444,5642.361111111111,11718.749999999998,177230.76923076922,85333.33333333334,53.84615384615383,-25.92592592592592,1,0,2.408672590041533,
5,115200,360,36.0,8680.555555555555,3124.9999999999995,5555.555555555555,11805.555555555555,180000.00000000003,84705.88235294119,56.25000000000002,-26.4705882352941,1,0,2.48781165399123,
5,115200,370,37.0,8680.555555555555,3211.805555555555,5468.75,11892.36111111111,182857.14285714287,84087.59124087592,58.73015873015874,-27.00729927007299,1,0,2.3838024040451273,
5,115200,380,38.0,8680.555555555555,3298.611111111111,5381.944444444443,11979.166666666666,185806.45161290327,83478.26086956522,61.290322580645196,-27.536231884057973,1,0,2.4547650209860876,
5,115200,390,39.0,8680.555555555555,3385.4166666666665,5295.138888888889,12065.97222222222,188852.45901639346,82877.69784172662,63.934426229508226,-28.057553956834525,1,0,2.4022026220336556,
5,115200,400,40.0,8680.555555555555,3472.222222222222,5208.333333333332,12152.777777777777,192000.00000000006,82285.71428571429,66.66666666666671,-28.57142857142857,1,0,2.4734909210237674,
5,115200,410,41.0,8680.555555555555,3559.0277777777774,5121.527777777777,12239.583333333332,195254.2372881356,81702.12765957447,69.49152542372883,-29.078014184397162,1,0,2.399077219015453,
5,115200,420,42.0,8680.555555555555,3645.833333333333,5034.722222222222,12326.388888888887,198620.68965517243,81126.76056338029,72.41379310344828,-29.57746478873239,1,0,2.469238317979034,
